日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
8/29,金融工程師,緻太股份有限公司,新竹市東區立功里光復路二段2巷49號2樓,待遇面議,工作內容主要負責財經資料處裡、量化交易策略開發、人工智慧策略的開發，需要具備財經及統計分析的知識,新竹市,經歷不拘,大學,員工10人,6tmye,www.104.com.tw/job/6tmye?jobsource=jolist_a_relevance
9/05,資料分析師,烏龜移動科技股份有限公司,台北市松山區民權東路三段144號13樓1521室,待遇面議,蝙蝠移動的核心服務是提供客戶專屬的私有化 DMP（Data Management Platform 數據分析管理平台）。和每個客戶一起建立真正屬於自己產業 domain-knowledge 的數據分析管理平台，從技術和商業策略兩個面向完整的走完這個 Data Journey~蝙蝠移動公司官網：http://www.batmobile.com.tw媒體報導：1. https://www.inside.com.tw/2017/03/15/dmp2. http://www.brain.com.tw/news/articlecontent?ID=44515&sort3. http://www.brain.com.tw/news/articlecontent?ID=23162&sort=1. 數據分析、挖掘、建模、模式評估等相關工作，並進行模型評估 2. 資料視覺化設計3. 熟悉預測方法、發展推薦演算法、個人化演算法4. 爬蟲程式開發，並進行文字探勘,台北市松山區,經歷不拘,大學,員工35人,63jf9,www.104.com.tw/job/63jf9?jobsource=jolist_a_relevance
9/04,MaaS數據策略規劃師,和泰汽車股份有限公司,台北市中山區松江路121號11樓,"40,000",MaaS（Mobility as a Service）為和泰汽車之全新移動服務事業，本職務工作內容如下： 1. 集團新數據及技術應用策略規劃，運用於新商業模式企劃及推動落地實行2. 持續擴展數據生態圈運用場景3. 專案管理及推展*錄取後需至經銷商據點見學三週,台北市中山區,3年以上,大學,上市上櫃,7bqwq,www.104.com.tw/job/7bqwq?jobsource=jolist_a_relevance
7/28,【Server】品牌網站主管【林口】,神達電腦股份有限公司,桃園市龜山區文化二路200號,待遇面議,"We are looking for a Sr. manager to our Servertools Product Engineering team and drive the development of Servertools portal and related API services.  In this role you will lead, mentor, and grow this team of frontend, backend, service and DevOps developers.",桃園市龜山區,3年以上,大學,上市上櫃,82gqu,www.104.com.tw/job/82gqu?jobsource=jolist_a_relevance
9/01,韌體高級工程師/資深工程師/主任工程師,瑞軒科技股份有限公司,新北市中和區,待遇面議,"1. 面對客戶解決測試與生產相關問題2. 電腦測試系統開發3. Android BSP ,Linux driver 開發4. 有FAE經驗者佳",新北市中和區,2年以上,專科,上市上櫃,720wy,www.104.com.tw/job/720wy?jobsource=jolist_a_relevance
9/01,電腦系統工程師,台塑_臺灣塑膠工業股份有限公司,台北市松山區敦化北路201號,待遇面議,"Windows Server、Linux、資料庫或網路管理相關基礎能力專業技能/證照：具備C、C++、C#、VB、Python、Java其中一種程式開發能力者尤佳出差外派：配合工作需要出差工作內容：電腦系統管理""地點:台北",台北市松山區,經歷不拘,大學,上市上櫃,6fof4,www.104.com.tw/job/6fof4?jobsource=jolist_a_relevance
7/11,資深後端工程師  Senior Software Engineer - Backend,重量科技股份有限公司,台北市信義區松德路161號12樓,"70,000","4. Golang、Java、Python 開發技術. 資料庫 (RDBMS, NoSQL) 相關經歷Qualifications1. 5+ years of backend experiences2. Design RESTful",台北市信義區,經歷不拘,大學,員工20人,75p15,www.104.com.tw/job/75p15?jobsource=jolist_a_relevance
9/01,【尋找關鍵人才】H_相機影像品質工程師(新竹),奇景光電股份有限公司,新竹市光復路二段289號5樓,待遇面議,"1.	需具備Commercial camera IQ(Image Quality)測試經驗, 進行Camera IQ分析與測試2.	具備ISP算法流程知識, 並熟悉ISP參數調適. 3.	熟悉Imatest Tool及其IQ分析量測.4.	ISP tuning and calibration算法開發",新竹市,3年以上,大學,員工2100人,7zguw,www.104.com.tw/job/7zguw?jobsource=jolist_a_relevance
9/07,軟體設計資深工程師 (研發)_資訊處(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區瑞光路186號,待遇面議," deployment and testing of solutions in the application computing field《Qualifications》 1. Familiar with Python, Matlab, C/C++",台北市內湖區,3年以上,大學,上市上櫃,81mjv,www.104.com.tw/job/81mjv?jobsource=jolist_a_relevance
8/09,AE,大陸商昆山建皇光電科技有限公司,台北市中山區敬業一路97號6樓,待遇面議,・指紋辨識模組或觸控板模組相關之驗證・指紋辨識模組或觸控板模組測試相關軟硬體開發・工作地點:台北市大直/楊梅,台北市中山區,3年以上,大學,員工1300人,7wxss,www.104.com.tw/job/7wxss?jobsource=jolist_a_relevance
9/04,DevOps 雲端開發工程師 (Java)*,104人力銀行_一零四資訊科技股份有限公司,新北市新店區寶中路119號3樓(231),"50,000",104 DevOps團隊是主要負責 104 AWS管理/共用服務/內部服務平台的開發維運團隊! 我們的工作模式會以Scrum進行，與Scrum Master及團隊伙伴一起協作，依照需求進行程式開發、架構設計以及提供技術解決方案，也會有機會進行跨單位的協作與溝通。【必要條件】1. 具備 Java 開發能力 (至少一年以上實務經驗)2. 熟悉 Spring / Spring Boot Framework3. 曾接觸過 Vue.js / Angular / React.js 等前端開發4. 熟悉 Git 版本管理. 具備良好溝通能力，重視團隊合作【加分條件】1. CICD (網站應用程式部署相關)2. 熟悉網路或系統管理經驗3. AWS Infra架構建置經驗4. 使用過infrastructure as code建置經驗如: Cloudformtion、CDK、SAM (擇一). 任何一張AWS Associate Certification或更高等級證照6. 熟知K8S或有跨雲開發佈署管理等相關實務經驗職能關鍵字：#Java #Spring #AWS #Serverless #CICD #Container #DevOps【面試流程】履歷審查通過後，安排線上筆試，筆試測驗通過後邀約現場面試，現場面試後一週內回覆結果,新北市新店區,3年以上,大學,上市上櫃,4izqf,www.104.com.tw/job/4izqf?jobsource=jolist_a_relevance
8/17,Programmer (Java Web/SPA/Mobile),科熱臺灣有限公司,台北市松山區復興北路1號4樓-5,待遇面議,負責大型專案的系統開發、測試和維護支援。內容包含：1. 系統分析、設計和開發2. 擬定測試計畫、測試案例/腳本、建置測試環境、準備測試資料和執行測試必要條件– 熟悉前端 HTML/CSS/JavaScript 等技術。– 熟悉後端 Java 程式開發。– 熟悉關聯式資料庫設計。– 了解 Git 開發流程。– 邏輯分析能力強，可獨立運作，擁有解決問題的能力。– 能有效應付緊湊的專案進度。,台北市松山區,1年以上,專科,距捷運南京復興站約440公尺,6taxy,www.104.com.tw/job/6taxy?jobsource=jolist_a_relevance
9/07,好好證券-後端工程師 Backend Engineer (熟 Python、RESTful API ),好好證券股份有限公司,新北市板橋區,待遇面議,【工作內容】1.具獨立以Python開發Web後端的經驗， 熟物件導向開發並熟悉Flask Framework。2.擁有資料庫Schema獨立設計能力(但我們還是會有資深技術主管協助你的)。3.懂RESTful API開發設計、架構開發、串,新北市板橋區,2年以上,專科,員工23人,5572i,www.104.com.tw/job/5572i?jobsource=jolist_a_relevance
9/04,【數據發展部】數據分析師-分析,聯合報股份有限公司,新北市汐止區大同路一段369號,待遇面議,1.	能有效利用各項分析數據指標分析、歸納用戶行為，提出數據見解及經營方向建議。 2.	具備追蹤分析基本觀念，可以透過數據研判使用者行為，預測 Best Next 行動。3.	用數據驅動的方式發展出貼近營運需求的分析模組導入 Data Hub，並且進行日常維護。4.	擁有跨部門溝通協調能力，因應數據分析結果，提供各事業單位營運上的觀察與建議。,新北市汐止區,2年以上,大學,員工2295人,7vmmw,www.104.com.tw/job/7vmmw?jobsource=jolist_a_relevance
9/05,【2024研發替代役暨預聘】軟體研發工程師(模糊測試)_台達研究院(台北/南科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區瑞光路186號 / 台南市善化區環東路二段39號,待遇面議,「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。[工作內容]•	調研最新模糊測試技術•	研發產品模糊測試方法•	執行產品資安測試/模糊測試•	整合開源模糊測試掃描工具及套件；•	搭建自動化測試平台，進行開源套件二次開發、客製化及改良既有模糊測試套件；•	設計和實現系統的自動化測試、CICD集成和部署,台北市內湖區,經歷不拘,碩士,上市上櫃,83qzl,www.104.com.tw/job/83qzl?jobsource=jolist_a_relevance
9/04,AI SW Application Engineer(Taipei)(3053109),Qualcomm Semiconductor Corporation_高通半導體有限公司,台北市內湖區,待遇面議, experience of programming experience with Python programming languages and/or C/C ++ programming languages.-Familiarity with AI,台北市內湖區,3年以上,碩士,外商公司,83pr0,www.104.com.tw/job/83pr0?jobsource=jolist_a_relevance
9/02,資料分析師 (Data Analyst),智域國際股份有限公司,台北市信義區忠孝東路五段508號8樓,待遇面議,型，並做相關預測分析。4. 抗壓力強，可獨立作業，自我學習意願強. 熱愛資料分析、擅長統計或數值分析。善用以下工具者佳：-	Excel、Word、PowerPoint。-	Python/R使用經驗、有SQL使用經驗者為佳。-	具,台北市信義區,經歷不拘,碩士,員工33人,6fpnp,www.104.com.tw/job/6fpnp?jobsource=jolist_a_relevance
9/04,Automation Test System Software Developer 自動化測試系統軟體開發工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,桃園市龜山區頂湖路33號 (近林口長庚),待遇面議,品質。職務內容1. 協助電池自動化測試系統軟體開發及維護。2. 設計人機控制面與測試程序軟體架構。3. 自動化測試系統資料串接與維護。資格條件1. 熟悉Python、C#、C++等物件導向程式，有SQL系統開發經驗者佳。2. 熟悉,桃園市龜山區,1年以上,大學,,6p0nv,www.104.com.tw/job/6p0nv?jobsource=jolist_a_relevance
9/07,"Technical Solutions Engineer, Partner Engineering, Google Nest",Google_美商科高國際有限公司,新北市板橋區,待遇面議," Engineering, a related technical field, or equivalent practical experience.- 3 years of experience programming in Python, Java,",新北市板橋區,經歷不拘,學歷不拘,外商公司,83amr,www.104.com.tw/job/83amr?jobsource=jolist_a_relevance
9/07,"Technical Solutions Engineer, Partner Engineering, Google Nest",Google_美商科高國際有限公司,新北市板橋區,待遇面議," Engineering, a related technical field, or equivalent practical experience.- 3 years of experience programming in Python, Java,",新北市板橋區,經歷不拘,學歷不拘,外商公司,83amr,www.104.com.tw/job/83amr?jobsource=jolist_b_relevance
8/31,Data Engineer 數據工程師 (TaiwanPlus國際影音串流平台),財團法人公共電視文化事業基金會,台北市中山區松江路223號,待遇面議,【專業技能】  1. 具有數據分析與統計經驗。  2. 熟悉Python或Java。  3. 熟悉Power BI或其他BI軟體工具。  4. 熟悉SQL。  5. 具備GTM設置相關經驗，熟悉Google Analytics 4介面與,台北市中山區,3年以上,專科,員工850人,7t6vl,www.104.com.tw/job/7t6vl?jobsource=jolist_b_relevance
9/04,電子電路設計與PCB佈線工程師,美商微控有限公司,新竹縣竹北市復興一街,"65,000",1.系統相關的電路板電子電路設計。2.系統相關的電路板與設備之應用。3.依照產品需求與客戶的設計，完成產品的電子電路設計（如：器件選型、原理圖、PCB佈線圖、BOM表)。4.協助客戶解決原理圖/PCB佈線問題與技術支援。.監督、評核外包廠商的品質。6.協助工程師檢修、測試電路板。7.電子電路焊接。8.Design entry HDL。9.Cadence Allegro。,新竹縣竹北市,1年以上,專科,員工10人,6mz18,www.104.com.tw/job/6mz18?jobsource=jolist_b_relevance
9/01,【113年研發替代役】設計驗證(DV)工程師,慧榮科技股份有限公司_SMI,新竹縣竹北市台元街36號8樓之1,待遇面議,"1. 閱讀相關 IP design spec (NVMe, PCIe, AMBA, …).2. 撰寫verification plan.3. 利用systemverilog, UVM 等相關語言工具設計 verification test bench.4. 利用vendor VIP或自行開發之test suite設計 regression list.. 配合project開發流程, 透過各項數據及工具, 使晶片達到可信賴的程度.",新竹縣竹北市,經歷不拘,碩士,員工1000人,83n5n,www.104.com.tw/job/83n5n?jobsource=jolist_b_relevance
9/01,Backend Developer 後端開發工程師,健康益友股份有限公司,台北市大同區民權西路106號13樓,"50,000"," NodeJS, Javascript ES6 或其他Scripting Language 如 PHP, Python 等. 擅長解決問題並重視效率、使用者體驗與流程優化6. 能獨立作業，能適應快節奏的敏捷開發7. 擅長溝通協調、團隊合作、態度積",台北市大同區,1年以上,大學,員工10人,7hdl4,www.104.com.tw/job/7hdl4?jobsource=jolist_b_relevance
9/04,系統工程師,國立臺灣師範大學_科技應用與人力資源發展學系,台北市大安區和平東路一段129號,"33,866","背景：資訊工程、資訊管理（具教育背景佳）工作主要範疇：(一項即可)1.能獨立完成網站專案工作要求能力：1.	團隊溝通能力。2.	自我學習能力。3.	對於程式開發具備高度熱情。4.	熟悉教育系統、學生數據呈現系統開發。.	熟悉javascript, css, html能力。6.	熟悉bootstrap/vuejs/reactjs/angularjs框架並能夠套版、更動與護能力（一項即可）7.	熟悉MYSQL/MSSQL/MONGODB能力（一項即可）。8.	了解Linux Server/Windows Server伺服器建立、簡易維護能力(虛擬機)。9.	主管交付相關任務。*****薪資說明*****依勞基法規定，月薪4萬以上才可於徵才系統標註面議，特此說明本專案辦公室需依【國立臺灣師範大學產學合作計畫人員工作酬金支給表】規定另依學歷、工作表現、技術能力、年資...等綜合狀況，由計畫主持人面議後討論決定*****人員聘任說明*****1.  依【國立臺灣師範大學產學合作計畫人員聘任辦法】規定辦理。2.本職缺屬專案性質，一年一聘。視計畫期程、需求聘任。3.依規定聘任前三個月為試用期，試用期通過即正式聘任。",台北市大安區,經歷不拘,專科,員工10人,7f0wa,www.104.com.tw/job/7f0wa?jobsource=jolist_b_relevance
9/06,資深 Unity 遊戲開發工程師,赫斯全球有限公司,台北市大安區復興南路一段209號10樓,"50,000","1. 具備效能遊戲優化能力與經驗。2. 需要第三方套件的整合需求。 3. 具備Client-Server開發經驗尤佳。 4. Fluent in C#. . Exceptional attention to detail in UI design     implementation. 6. Excellent knowledge of Unity, including experience     with scripting, textures, animation, particle and     physics systems.",台北市大安區,3年以上,專科,員工70人,83kmm,www.104.com.tw/job/83kmm?jobsource=jolist_b_relevance
9/06,K8S系統工程師,展市華科技有限公司,桃園市龜山區,"35,000",1.K8S系統測試及安裝 2.K8S系統上線後維護與功能更新 3.Ubuntu 系統維護 4.資料庫維護 ,桃園市龜山區,1年以上,大學,,74ytq,www.104.com.tw/job/74ytq?jobsource=jolist_b_relevance
8/31,營運功能單位 視覺軟體-影像處理專員 (新莊),光寶科技股份有限公司,新北市新莊區思源路555號,"30,000",1.透過車用鏡頭拍攝的街道影像，檢查影像中的物件(車輛、行人等)標記正確性與修正工作。2.透過紅外線鏡頭拍攝的駕駛員影像，檢查影像中的臉部標記(眼、鼻、嘴等)正確性與修正工作。3.對大量資料進行批次與篩選的處理。,新北市新莊區,經歷不拘,大學,上市上櫃,7vg5m,www.104.com.tw/job/7vg5m?jobsource=jolist_b_relevance
9/02,新鮮人Java工程師培訓保證就職班(2023秋季班)9月1日開始~,フォワードソフト株式会社,日本日本國東京都台東區上野7-7-6 MPRビル9階,"52,000","1. 對程式語言開發、IT設計以及程式撰寫有興趣者。2. 適合已有打工度假簽證,想在日本IT企業就職、或是已在日本的求職及轉職者。    在台者必須大學(資工系尤佳)畢業、日語有N2以上,優先採用錄取。3. 需進行2-4個月線上培訓課程(需自付培訓費用，詳情請查閱網站TOKYO IT COLLEGE說明)4. 日文商業用語教學、面試技巧及日本商業禮儀訓練(與日本籍員工線上交流)。. 培訓課程結業之前、本司代為辦理赴日就職簽證並協助赴日相關事宜。6. 課程參加前有7天免費體驗。    流程為 ①線上評估學員日語及IT相關基礎及赴日動機②參加7天線上免費體驗課程③與日  籍講師針對7天課程做最後評估確認④簽訂契約,學員付費正式開始線上授課⑤課程進度剩三分之一左右擬定赴日工作計畫⑥赴日就職 ７. For only can speak English's job seekers, when you looking for this position ,plz must be understand there's only allow basic Japanese or can be native Mandarin conversation sperker. We don't answer any question by google translate.",日本,經歷不拘,專科,員工200人,7yrb9,www.104.com.tw/job/7yrb9?jobsource=jolist_b_relevance
9/04,股權量化交易員,(總公司)南山人壽保險股份有限公司,台北市信義區莊敬路168號,待遇面議,●全球股權暨相關衍生性商品投資決策之執行、配置及控管 ●股權相關量化模型研究分析 ●交易後相關報表製作分析●ESG 相關事項協助,台北市信義區,經歷不拘,大學,員工4000人,79k89,www.104.com.tw/job/79k89?jobsource=jolist_b_relevance
9/04,Data Analyst  數據分析師,Unition_英商優潠科技有限公司台灣分公司,台北市松山區,"45,000","● Use Google Analytics data to describe the user's front-end behavior profile, identify business problems and propose solutions ● Conduct data analysis to support Product Owner and Business Leaders in business decisions and requirements.● Develop and automate reports for analytical purposes. ● Collaborate with other Product Development teams to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations. ● Support key decision makers to improve products and services. Requirement ● 2 + work experiences (Preferred, internet or software industries.) ● Proficiency in computer skills, e.g. MS office, ● Eager to learn, self-motivation, team player and have got things Done mindset. ● Independent thinking ability to evaluate item value and arrange the priorities. ● English proficiency, (verbal and writing) ● Must be able to work in high-stress situations. ● Good data analysis skills and logic thinking.Qualifications● Minimum Bachelor in Mathematics, Statistics, Finance, Computer Science, Information Technology or other equivalent qualifications. Experience ● Have GCP / Google Analytics / CRM / User Behavior / Recommendation relevant experience will be plus. ● Advanced statistical principles and practical applications.",台北市松山區,2年以上,大學,員工60人,7inms,www.104.com.tw/job/7inms?jobsource=jolist_b_relevance
8/28,研發類-AI Algorithm Sr. Engineer 人工智能演算法資深工程師,中光電創境股份有限公司,新竹市力行路11號,待遇面議,主要職責負責人工智能相關的深度學習、人工智慧、機器學習的解決方案演算法及系統元件開發主要任務1.與業務合作確認客戶需求，並設計出合適客戶的整體解決方案，包括資料蒐集與解讀2.研讀論文，並將該方法實作3.開發新演算法以符合客戶場域需求4.專案數據分析.將算法放到目標裝置上,新竹市,3年以上,大學,員工28人,7xm74,www.104.com.tw/job/7xm74?jobsource=jolist_b_relevance
9/01,台灣半導體研究中心-嵌入式系統應用工程師(計畫人力)_設計服務組(112-020),財團法人國家實驗研究院,新竹市展業一路26號,待遇面議,1.	人工智慧(AI)系統晶片(SoC)系統軟體開發。2.	人工智慧(AI)系統晶片(SoC)應用軟體開發。3.	協助提供學界AI SoC設計服務。4.	其它主管交辦事項。,新竹市,經歷不拘,碩士,員工1500人,7yevy,www.104.com.tw/job/7yevy?jobsource=jolist_b_relevance
9/06,總公司研發部-資訊程式助理,良福保全股份有限公司,台北市中山區南京東路二段8號12樓,"35,000",Html5、JQuery應用為主。 後端網頁以MVC、 .Net c#、SQL Server應用為主 。 3.資訊相關科系畢業、 需有C#及MS SQL基礎為必要條件4.起薪：3萬5起加績效獎金與年終.非必要加分項目:有Python撰寫經驗,台北市中山區,經歷不拘,專科,員工2800人,7memn,www.104.com.tw/job/7memn?jobsource=jolist_b_relevance
9/04,ISIT Executive 資訊科技襄理 / Nespresso,台灣雀巢股份有限公司,台北市內湖區瑞光路399號8樓及8樓之1,待遇面議,"Position SnapshotLeads and manages the IS function supporting Business. Executes HQ IS strategy, delivers Market roadmap, plans and delivers key IS initiatives and projects, provides world-class services and proactively cooperate with cross-functional business partnerships locally and globally. Identify and quantify new opportunities and capabilities required to drive Market growth.Position SummaryMake the link between Business functions and IS function in Market and in HQ. Analyses requestor needs and support them in documenting projects requirements.Provide functional expertise associated to business expertise to deliver Business assistance, best use existing application landscape (through extensive configuration knowledge) and enhance functionalities through project implementation when requested. A day in the life of IS Project & Business Application Executive-	Build and track the local strategic IS/IT Market Roadmap to deliver expected business results-	Supports Market cross functional alignment and business partnering-	Nespresso/Nestlé teams to enable the effective and efficient use of ISIT-related assets-	Ensures operational efficiency & robustness of systems:-	Excels in Compliance & Local Governance:-	Manages the IS/IT budget:To succeed in the role, the following experience and competencies will be essentialEducation:-	Bachelor's degree in computer science, management information systems, Information Technology, Business Administration, Project Management or related field -	5 – 7 years of experience in IS/IT-	Experience working in the retail industry is an advantage-	Experience in a global environment and with global virtual teams -	Project Management experience - planning, leading & managing through projects-	Facilitation of issues and conflict resolution in a cross-functional environment-	Stakeholder management in a matrix organization-	Experience managing internal and external service providers-	Experience of various ERPs an advantage-	Experience of managing relationships in a matrix international ISIT environment-	Preferred but not required: any of these certifications: Advanced Information Technology Infrastructure Library certification (ITIL), Project Management Professional (PMP) certification, Information Technology Software Management (ITSM) and/or Six Sigma-	Proficiency in English language skill is a requirement, as this position requires collaboration with stakeholders with Nespresso HQ.",台北市內湖區,5年以上,大學,外商公司,80shn,www.104.com.tw/job/80shn?jobsource=jolist_b_relevance
9/07,Front End Engineer 前端⼯程師,凸版蓋特資訊股份有限公司,台北市中正區寧波東街1號6樓,"50,000","1.B端平台功能開發與維護2.注重使⽤者體驗, 與PM共同討論設計3.跨團隊合作4.與後端溝通討論系統/API串接.⽂件撰寫具備能⼒ :有網⾴開發2年以上的經驗。熟悉HTML5 / CSS3 / JavaScript熟悉VueJs熟悉CSS，具有切版能⼒API串接經驗熟悉並習慣git的使⽤進⾏版控",台北市中正區,2年以上,專科,員工45人,7ocir,www.104.com.tw/job/7ocir?jobsource=jolist_b_relevance
9/04,1P00-藥劑部 統計助理(計畫),中國醫藥大學附設醫院,台中市北區育德路2號,"28,000",1.	數據清理與分析2.	資料視覺化處理與各類數據儀表板設計3.	具微軟Power BI、SQL、Python、R、VBA等任一項經驗尤佳4.	ETL數據流整合 (具爬蟲、資料清洗經驗尤佳).	其他臨時交辦事宜6.	有學習熱忱者，將不,台中市北區,經歷不拘,大學,員工4000人,7cyqz,www.104.com.tw/job/7cyqz?jobsource=jolist_b_relevance
9/04,SW_Windows/Linux Driver開發工程師,宜鼎國際股份有限公司,新北市汐止區大同路一段237號5樓,待遇面議,1. Kernel and user space driver開發維護 (MIPI)2. Testing utility and library 開發維護 (Camera)3. 跨單位合作、溝通、協同工作達成產品與專案需求,新北市汐止區,1年以上,大學,員工800人,7dpdr,www.104.com.tw/job/7dpdr?jobsource=jolist_b_relevance
9/01,"Coordinator, Standards",SEMI Taiwan_美商國際半導體產業有限公司台灣分公司,新竹縣竹北市台元一街1號11樓之2,待遇面議,"• Manage committees – Support the operations of various technical committees including maintaining close contact with volunteer engineers, chairpersons, and task force leaders to guide the work in progress. • Improve program experience and values - Provide timely recommendations for improvement & bring improvement projects to completion. Assist with the implementation of new committees, subcommittees, and task forces.• Communicate progress - maintain on-going communication with all stakeholders including writing and disseminating minutes of standards meetings, formatting technical ballots, developing meeting agendas, and producing period reports and summaries.• Support document database management - Update standard document database with committee minutes, CER, TFOFs, SNARFs, Ballot Tallies, Document Bank, and Standard websites. Review documents in progress for adherence to SEMI Standards Style Manual and advise appropriate contributors of any deviations. • Increase Standards program awareness and participation - Maintain effective communications with industry volunteers to encourage participation in the SEMI standards program. Answer standards-related inquiries from members and non-members. • Increase industry adoption of SEMI standards - Coordinate and promote training workshops to encourage use of standards within the industry. Assist in the annual publication of the Book of SEMI Standards in Japanese.• Support Strategic Initiatives events ",新竹縣竹北市,5年以上,大學,外商公司,80mbi,www.104.com.tw/job/80mbi?jobsource=jolist_b_relevance
9/06,"# 210449676 - Asset Management, Chief Administrative Officer (CAO) Office – Associate",摩根證券投資信託股份有限公司,台北市信義區松智路1號21樓,待遇面議,"Role SummaryYou will be reporting directly to Asset Management (AM) Taiwan Chief Administrative Officer (CAO) and assisting the AM Taiwan CAO to execute high priority initiatives and provide governance over the AM Taiwan business to ensure that the firmwide/ regulatory requirements are fulfilled, and that business is operating effectively and efficiently. You will be involved in regional or global projects that impact AM Taiwan business, playing an active role in ensuring local requirements and critical factors are well embedded into the overall project scoping and implementation, while ensuring a win-win outcome and overall success of those projects. This role requires proficient English writing and speaking skills, a strong sense of confidentiality, and a can-do mindset.Job Responsibilities1. Support AM Taiwan CAO to monitor and remediate risks that have impact to AM business, proactively identifying and escalating critical issues with a focus on solution2. Partner with regional/ global stakeholders to execute key business priorities3. Manage effective and efficient communication of projects with senior management and impacted stakeholders, bringing together the right resources, content experts and decision makers to meet goals4. Proactively propose innovative and actionable solutions to solve business problems and to improve operating model. Work with internal stakeholders to maintain and update procedures and polices when appropriate6. Own the preparation and production of regular reports to relevant governance bodies7. Execute administrative-level tasks",台北市信義區,4年以上,大學,員工260人,83skh,www.104.com.tw/job/83skh?jobsource=jolist_c_relevance
9/06,"企業架構-領域架構實習生(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台北市信義區台北市信義區忠孝東路五段68號33樓,200,1.各金融領域數位轉型動態分享(包含國、內外）2 國際金融機構或廠商數位平台研究3.國內外金融領域數位平台服務分享4.Gartner Report 金融相關領域及數位轉型分享.相關金融領域研究成果分享6.其他指定研究相關事項,台北市信義區,經歷不拘,大學,上市上櫃,7sc9p,www.104.com.tw/job/7sc9p?jobsource=jolist_c_relevance
9/06,電池分析演算法工程師_台達研究院(新竹),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,新竹市光復路二段321號,待遇面議,「台達研究院」於2013年成立，2013年至2021年為DRC的第一階段 (DRC 1.0)，主要任務在研發讓台達的營運作業流程、IT服務和產品製造流程進行數位轉型所需的技術。2022年開始DRC進入第二階段 (DRC 2.0)，將專注於研發台達下下世代 (next-next-generation) 產品或全新產品線之前瞻技術。本職缺主要工作內容:1. 嵌入式電池管理系統軟體開發2. 充電樁檢測系統、電池儲能系統軟體開發3. 電化學資料與特性分析，電池單元與模組特性預測演算法開發,新竹市,經歷不拘,碩士,上市上櫃,83smh,www.104.com.tw/job/83smh?jobsource=jolist_c_relevance
9/05,資訊工程師(應用技術中心),富強鑫精密工業股份有限公司,台南市關廟區台南市關廟區保東路269號(近大灣，歸仁),"30,000",1.電路硬體設計與配置2.通訊介面程式開發3. 工業4.0控制系統程式設計4.主管交辦事項,台南市關廟區,經歷不拘,大學,上市上櫃,82335,www.104.com.tw/job/82335?jobsource=jolist_c_relevance
9/04,"研發工程師 R&D Engineer - Frontend, Software, IoT",巴涼科技股份有限公司,台北市南港區忠孝東路六段6號8樓之8,"45,000","＃工作內容此職位負責網路平台端的開發，參與主要產品的開發，會接觸到終端使用者（也就是成品用戶會看到以及使用）內容大致如下：1. Web Service 前後端開發（HTML, JavaScript, CSS）、維護（Python,",台北市南港區,經歷不拘,高中,遠端工作,76lsw,www.104.com.tw/job/76lsw?jobsource=jolist_c_relevance
8/31,軟體助理工程師,奇蹟行動科技有限公司,台北市中山區一江街13號7樓,"32,000","1. 熟悉Javascript 語言，用於前端 (Javascript)2. 熟悉任何一組主流前端Framework (React, Vue or AngularJS)3. 無專案經驗可，但具有高潛力與高學習熱忱4. 抗壓性高，邏輯與數學優者更佳. 熱愛寫程式",台北市中山區,經歷不拘,學歷不拘,距捷運松江南京站約180公尺,79xx3,www.104.com.tw/job/79xx3?jobsource=jolist_c_relevance
5/11,人工智慧系統開發工程師,禾多移動多媒體股份有限公司,台北市中山區中山北路三段47號3樓之4,"650,000",隊溝通合作2. 熟悉 ML.DL 相關知識3. 熟悉Python程式語言4. 熟悉Linux 系統操作. 熟悉資料庫程式語言 SQL【加分條件】1. 推薦系統處理專案經驗佳2. 自然語言處理專案經驗佳3. 影像處理專案經驗佳4,台北市中山區,經歷不拘,大學,員工49人,5pzrx,www.104.com.tw/job/5pzrx?jobsource=jolist_c_relevance
9/06,SSD軟體設計工程師,瑞昱半導體股份有限公司,新竹市新竹科學園區園區二路9號,待遇面議,工作項目：1. SSD韌體程式撰寫與設計。2. 客製化韌體開發。3. 協助檢測 SSD產品、除錯。4. 識別問題並提出解決方案。應徵條件：1. 碩士以上; 電機工程、電信工程、電控工程、電子工程、資訊工程、資訊科學、自動控制相關等科系畢業為主。,新竹市,經歷不拘,碩士,上市上櫃,6lufs,www.104.com.tw/job/6lufs?jobsource=jolist_c_relevance
